"Datum","Windgeschwindigkeit48M","Windgeschwindigkeit100M","Windgeschwindigkeit152M","Windrichtung48M","Windrichtung100M","Windrichtung152M","Windgeschwindigkeit100MP10","Windgeschwindigkeit100MP20","Windgeschwindigkeit100MP30","Windgeschwindigkeit100MP40","Windgeschwindigkeit100MP50","Windgeschwindigkeit100MP60","Windgeschwindigkeit100MP70","Windgeschwindigkeit100MP80","Windgeschwindigkeit100MP90","Interpoliert","Kapazitaat","Output","Zeit","Week_Day","Month_Day","Year_Week","Year_Month","Year_Day","Time_Slot","Hour","Cloud","Precipitation","Pressure","Solar","Temp","Wind"
2017-10-17,6.08,7.7425,9.105,215,219,223.25,5.705,6.3,6.905,7.255,7.7575,8.2025,8.55,9.07,9.7675,1,122400,"X"," 8:45",3,17,42,10,290,36,9,7,0,1020.8,84.42,14.1,2.8
2017-10-17,6.09,7.68,8.98,215,219,223,5.53,6.18,6.82,7.16,7.69,8.14,8.5,9.05,9.75,0,122400,"X"," 9:00",3,17,42,10,290,37,10,7,0,1021,76.63,14.9,3.3
2017-10-17,6.1275,7.625,8.845,215.5,219.25,223,5.3975,6.115,6.71,7.12,7.6375,8.07,8.4325,8.9675,9.6325,1,122400,"X"," 9:15",3,17,42,10,290,38,10,7,0,1021,76.63,14.9,3.3
2017-10-17,6.165,7.57,8.71,216,219.5,223,5.265,6.05,6.6,7.08,7.585,8,8.365,8.885,9.515,1,122400,"X"," 9:30",3,17,42,10,290,39,10,7,0,1021,76.63,14.9,3.3
2017-10-17,6.2025,7.515,8.575,216.5,219.75,223,5.1325,5.985,6.49,7.04,7.5325,7.93,8.2975,8.8025,9.3975,1,122400,"X"," 9:45",3,17,42,10,290,40,10,7,0,1021,76.63,14.9,3.3
2017-10-17,6.24,7.46,8.44,217,220,223,5,5.92,6.38,7,7.48,7.86,8.23,8.72,9.28,0,122400,"X"," 10:00",3,17,42,10,290,41,11,5,0,1021,70.1,15.5,4.5
2017-10-17,6.34,7.4775,8.3625,217.75,220.5,223.25,5.125,5.9775,6.4175,6.985,7.495,7.8875,8.255,8.8725,9.4525,1,122400,"X"," 10:15",3,17,42,10,290,42,11,5,0,1021,70.1,15.5,4.5
2017-10-17,6.44,7.495,8.285,218.5,221,223.5,5.25,6.035,6.455,6.97,7.51,7.915,8.28,9.025,9.625,1,122400,"X"," 10:30",3,17,42,10,290,43,11,5,0,1021,70.1,15.5,4.5
2017-10-17,6.54,7.5125,8.2075,219.25,221.5,223.75,5.375,6.0925,6.4925,6.955,7.525,7.9425,8.305,9.1775,9.7975,1,122400,"X"," 10:45",3,17,42,10,290,44,11,5,0,1021,70.1,15.5,4.5
2017-10-17,6.64,7.53,8.13,220,222,224,5.5,6.15,6.53,6.94,7.54,7.97,8.33,9.33,9.97,0,122400,"X"," 11:00",3,17,42,10,290,45,12,7,0,1020.8,65.31,16,4.8
2017-10-17,6.6575,7.53,8.1,221.75,223.75,225.25,5.455,6.0875,6.56,7,7.5375,7.945,8.3575,9.2375,10.0075,1,122400,"X"," 11:15",3,17,42,10,290,46,12,7,0,1020.8,65.31,16,4.8
2017-10-17,6.675,7.53,8.07,223.5,225.5,226.5,5.41,6.025,6.59,7.06,7.535,7.92,8.385,9.145,10.045,1,122400,"X"," 11:30",3,17,42,10,290,47,12,7,0,1020.8,65.31,16,4.8
2017-10-17,6.6925,7.53,8.04,225.25,227.25,227.75,5.365,5.9625,6.62,7.12,7.5325,7.895,8.4125,9.0525,10.0825,1,122400,"X"," 11:45",3,17,42,10,290,48,12,7,0,1020.8,65.31,16,4.8
2017-10-17,6.71,7.53,8.01,227,229,229,5.32,5.9,6.65,7.18,7.53,7.87,8.44,8.96,10.12,0,122400,"X"," 12:00",3,17,42,10,290,49,13,7,0,1020.2,62.78,16,5.9
2017-10-17,6.6575,7.46,7.92,228.5,230,230.25,5.2525,5.8475,6.56,7.08,7.495,7.85,8.44,9.0025,10.0825,1,122400,"X"," 12:15",3,17,42,10,290,50,13,7,0,1020.2,62.78,16,5.9
2017-10-17,6.605,7.39,7.83,230,231,231.5,5.185,5.795,6.47,6.98,7.46,7.83,8.44,9.045,10.045,1,122400,"X"," 12:30",3,17,42,10,290,51,13,7,0,1020.2,62.78,16,5.9
2017-10-17,6.5525,7.32,7.74,231.5,232,232.75,5.1175,5.7425,6.38,6.88,7.425,7.81,8.44,9.0875,10.0075,1,122400,"X"," 12:45",3,17,42,10,290,52,13,7,0,1020.2,62.78,16,5.9
2017-10-17,6.5,7.25,7.65,233,233,234,5.05,5.69,6.29,6.78,7.39,7.79,8.44,9.13,9.97,0,122400,"X"," 13:00",3,17,42,10,290,53,14,7,0,1019.8,62.79,15.8,6.1
2017-10-17,6.3975,7.13,7.505,234,234.25,235,4.8975,5.5975,6.17,6.66,7.2375,7.67,8.295,9.0325,9.885,1,122400,"X"," 13:15",3,17,42,10,290,54,14,7,0,1019.8,62.79,15.8,6.1
2017-10-17,6.295,7.01,7.36,235,235.5,236,4.745,5.505,6.05,6.54,7.085,7.55,8.15,8.935,9.8,1,122400,"X"," 13:30",3,17,42,10,290,55,14,7,0,1019.8,62.79,15.8,6.1
2017-10-17,6.1925,6.89,7.215,236,236.75,237,4.5925,5.4125,5.93,6.42,6.9325,7.43,8.005,8.8375,9.715,1,122400,"X"," 13:45",3,17,42,10,290,56,14,7,0,1019.8,62.79,15.8,6.1
2017-10-17,6.09,6.77,7.07,237,238,238,4.44,5.32,5.81,6.3,6.78,7.31,7.86,8.74,9.63,0,122400,"X"," 14:00",3,17,42,10,290,57,15,7,0,1019.3,65.36,15.4,5.1
2017-10-17,5.945,6.62,6.92,237.25,238.25,238.25,4.22,5.1,5.605,6.0975,6.635,7.1275,7.69,8.5525,9.4625,1,122400,"X"," 14:15",3,17,42,10,290,58,15,7,0,1019.3,65.36,15.4,5.1
2017-10-17,5.8,6.47,6.77,237.5,238.5,238.5,4,4.88,5.4,5.895,6.49,6.945,7.52,8.365,9.295,1,122400,"X"," 14:30",3,17,42,10,290,59,15,7,0,1019.3,65.36,15.4,5.1
2017-10-17,5.655,6.32,6.62,237.75,238.75,238.75,3.78,4.66,5.195,5.6925,6.345,6.7625,7.35,8.1775,9.1275,1,122400,"X"," 14:45",3,17,42,10,290,60,15,7,0,1019.3,65.36,15.4,5.1
2017-10-17,5.51,6.17,6.47,238,239,239,3.56,4.44,4.99,5.49,6.2,6.58,7.18,7.99,8.96,0,122400,"X"," 15:00",3,17,42,10,290,61,16,7,0,1019.1,70.17,14.3,3.8
2017-10-17,5.375,6.0325,6.34,238.5,239.25,239.25,3.505,4.31,4.8975,5.3925,6.07,6.515,7.1025,7.93,8.8325,1,122400,"X"," 15:15",3,17,42,10,290,62,16,7,0,1019.1,70.17,14.3,3.8
2017-10-17,5.24,5.895,6.21,239,239.5,239.5,3.45,4.18,4.805,5.295,5.94,6.45,7.025,7.87,8.705,1,122400,"X"," 15:30",3,17,42,10,290,63,16,7,0,1019.1,70.17,14.3,3.8
2017-10-17,5.105,5.7575,6.08,239.5,239.75,239.75,3.395,4.05,4.7125,5.1975,5.81,6.385,6.9475,7.81,8.5775,1,122400,"X"," 15:45",3,17,42,10,290,64,16,7,0,1019.1,70.17,14.3,3.8
2017-10-17,4.97,5.62,5.95,240,240,240,3.34,3.92,4.62,5.1,5.68,6.32,6.87,7.75,8.45,0,122400,"X"," 16:00",3,17,42,10,290,65,17,7,0,1018.7,76.73,13.4,2.7
2017-10-17,4.8175,5.475,5.82,240.25,240.25,240.25,3.2225,3.8125,4.485,4.945,5.525,6.19,6.795,7.6125,8.335,1,122400,"X"," 16:15",3,17,42,10,290,66,17,7,0,1018.7,76.73,13.4,2.7
2017-10-17,4.665,5.33,5.69,240.5,240.5,240.5,3.105,3.705,4.35,4.79,5.37,6.06,6.72,7.475,8.22,1,122400,"X"," 16:30",3,17,42,10,290,67,17,7,0,1018.7,76.73,13.4,2.7
2017-10-17,4.5125,5.185,5.56,240.75,240.75,240.75,2.9875,3.5975,4.215,4.635,5.215,5.93,6.645,7.3375,8.105,1,122400,"X"," 16:45",3,17,42,10,290,68,17,7,0,1018.7,76.73,13.4,2.7
2017-10-17,4.36,5.04,5.43,241,241,241,2.87,3.49,4.08,4.48,5.06,5.8,6.57,7.2,7.99,0,122400,"X"," 17:00",3,17,42,10,290,69,18,7,0,1018.6,84.53,12.1,2.2
2017-10-17,4.235,4.945,5.335,240.5,241,241,2.68,3.3225,3.935,4.4075,4.96,5.6375,6.355,7.0375,7.855,1,122400,"X"," 17:15",3,17,42,10,290,70,18,7,0,1018.6,84.53,12.1,2.2
2017-10-17,4.11,4.85,5.24,240,241,241,2.49,3.155,3.79,4.335,4.86,5.475,6.14,6.875,7.72,1,122400,"X"," 17:30",3,17,42,10,290,71,18,7,0,1018.6,84.53,12.1,2.2
2017-10-17,3.985,4.755,5.145,239.5,241,241,2.3,2.9875,3.645,4.2625,4.76,5.3125,5.925,6.7125,7.585,1,122400,"X"," 17:45",3,17,42,10,290,72,18,7,0,1018.6,84.53,12.1,2.2
2017-10-17,3.86,4.66,5.05,239,241,241,2.11,2.82,3.5,4.19,4.66,5.15,5.71,6.55,7.45,0,122400,"X"," 18:00",3,17,42,10,290,73,19,7,0,1018.4,93.12,11.4,2.7
2017-10-17,3.755,4.5825,4.975,238.5,240.5,240.75,1.9525,2.67,3.425,4.08,4.6025,5.1025,5.6975,6.545,7.3625,1,122400,"X"," 18:15",3,17,42,10,290,74,19,7,0,1018.4,93.12,11.4,2.7
2017-10-17,3.65,4.505,4.9,238,240,240.5,1.795,2.52,3.35,3.97,4.545,5.055,5.685,6.54,7.275,1,122400,"X"," 18:30",3,17,42,10,290,75,19,7,0,1018.4,93.12,11.4,2.7
2017-10-17,3.545,4.4275,4.825,237.5,239.5,240.25,1.6375,2.37,3.275,3.86,4.4875,5.0075,5.6725,6.535,7.1875,1,122400,"X"," 18:45",3,17,42,10,290,76,19,7,0,1018.4,93.12,11.4,2.7
2017-10-17,3.44,4.35,4.75,237,239,240,1.48,2.22,3.2,3.75,4.43,4.96,5.66,6.53,7.1,0,122400,"X"," 19:00",3,17,42,10,290,77,20,7,0,1018,102.09,11.8,2.8
2017-10-17,3.3425,4.2725,4.6775,236.75,239,240.25,1.4725,2.205,3.1375,3.6725,4.3325,4.83,5.525,6.38,7.025,1,122400,"X"," 19:15",3,17,42,10,290,78,20,7,0,1018,102.09,11.8,2.8
2017-10-17,3.245,4.195,4.605,236.5,239,240.5,1.465,2.19,3.075,3.595,4.235,4.7,5.39,6.23,6.95,1,122400,"X"," 19:30",3,17,42,10,290,79,20,7,0,1018,102.09,11.8,2.8
2017-10-17,3.1475,4.1175,4.5325,236.25,239,240.75,1.4575,2.175,3.0125,3.5175,4.1375,4.57,5.255,6.08,6.875,1,122400,"X"," 19:45",3,17,42,10,290,80,20,7,0,1018,102.09,11.8,2.8
2017-10-17,3.05,4.04,4.46,236,239,241,1.45,2.16,2.95,3.44,4.04,4.44,5.12,5.93,6.8,0,122400,"X"," 20:00",3,17,42,10,290,81,21,7,0,1018.3,111.05,11.3,2
2017-10-17,3.0375,4.0225,4.4475,239,242,243.5,1.625,2.2375,2.9925,3.475,4.0225,4.435,5.02,5.7825,6.665,1,122400,"X"," 20:15",3,17,42,10,290,82,21,7,0,1018.3,111.05,11.3,2
2017-10-17,3.025,4.005,4.435,242,245,246,1.8,2.315,3.035,3.51,4.005,4.43,4.92,5.635,6.53,1,122400,"X"," 20:30",3,17,42,10,290,83,21,7,0,1018.3,111.05,11.3,2
2017-10-17,3.0125,3.9875,4.4225,245,248,248.5,1.975,2.3925,3.0775,3.545,3.9875,4.425,4.82,5.4875,6.395,1,122400,"X"," 20:45",3,17,42,10,290,84,21,7,0,1018.3,111.05,11.3,2
2017-10-17,3,3.97,4.41,248,251,251,2.15,2.47,3.12,3.58,3.97,4.42,4.72,5.34,6.26,0,122400,"X"," 21:00",3,17,42,10,290,85,22,7,0,1018.6,119.56,10.8,1.6
2017-10-17,2.985,3.945,4.3575,252,254.5,254,2.1725,2.5725,3.16,3.57,3.95,4.3725,4.69,5.2475,6.175,1,122400,"X"," 21:15",3,17,42,10,290,86,22,7,0,1018.6,119.56,10.8,1.6
2017-10-17,2.97,3.92,4.305,256,258,257,2.195,2.675,3.2,3.56,3.93,4.325,4.66,5.155,6.09,1,122400,"X"," 21:30",3,17,42,10,290,87,22,7,0,1018.6,119.56,10.8,1.6
2017-10-17,2.955,3.895,4.2525,260,261.5,260,2.2175,2.7775,3.24,3.55,3.91,4.2775,4.63,5.0625,6.005,1,122400,"X"," 21:45",3,17,42,10,290,88,22,7,0,1018.6,119.56,10.8,1.6
2017-10-17,2.94,3.87,4.2,264,265,263,2.24,2.88,3.28,3.54,3.89,4.23,4.6,4.97,5.92,0,122400,"X"," 22:00",3,17,42,10,290,89,23,7,0,1018.3,127.09,9.7,1.5
2017-10-17,2.92,3.83,4.135,267.5,268.25,266,2.2075,2.825,3.23,3.5125,3.845,4.1675,4.5225,4.9425,5.815,1,122400,"X"," 22:15",3,17,42,10,290,90,23,7,0,1018.3,127.09,9.7,1.5
2017-10-17,2.9,3.79,4.07,271,271.5,269,2.175,2.77,3.18,3.485,3.8,4.105,4.445,4.915,5.71,1,122400,"X"," 22:30",3,17,42,10,290,91,23,7,0,1018.3,127.09,9.7,1.5
2017-10-17,2.88,3.75,4.005,274.5,274.75,272,2.1425,2.715,3.13,3.4575,3.755,4.0425,4.3675,4.8875,5.605,1,122400,"X"," 22:45",3,17,42,10,290,92,23,7,0,1018.3,127.09,9.7,1.5
2017-10-17,2.86,3.71,3.94,278,278,275,2.11,2.66,3.08,3.43,3.71,3.98,4.29,4.86,5.5,0,122400,"X"," 23:00",3,17,42,10,290,93,24,7,0,1017.9,132.89,9.3,1.5
2017-10-17,2.75,3.6625,3.955,277.75,279,276.25,2.1125,2.66,3.065,3.385,3.665,3.9375,4.23,4.765,5.3375,1,122400,"X"," 23:15",3,17,42,10,290,94,24,7,0,1017.9,132.89,9.3,1.5
2017-10-17,2.64,3.615,3.97,277.5,280,277.5,2.115,2.66,3.05,3.34,3.62,3.895,4.17,4.67,5.175,1,122400,"X"," 23:30",3,17,42,10,290,95,24,7,0,1017.9,132.89,9.3,1.5
2017-10-17,2.53,3.5675,3.985,277.25,281,278.75,2.1175,2.66,3.035,3.295,3.575,3.8525,4.11,4.575,5.0125,1,122400,"X"," 23:45",3,17,42,10,290,96,24,7,0,1017.9,132.89,9.3,1.5
2017-10-18,2.42,3.52,4,277,282,280,2.12,2.66,3.02,3.25,3.53,3.81,4.05,4.48,4.85,0,122400,"X"," 0:00",4,18,42,10,291,1,1,7,0,1017.6,136.12,8.6,1.3
2017-10-18,2.35,3.4025,3.8575,293.75,291.75,288.25,2.03,2.5475,2.91,3.145,3.4125,3.71,3.985,4.42,4.93,1,122400,"X"," 0:15",4,18,42,10,291,2,1,7,0,1017.6,136.12,8.6,1.3
2017-10-18,2.28,3.285,3.715,310.5,301.5,296.5,1.94,2.435,2.8,3.04,3.295,3.61,3.92,4.36,5.01,1,122400,"X"," 0:30",4,18,42,10,291,3,1,7,0,1017.6,136.12,8.6,1.3
2017-10-18,2.21,3.1675,3.5725,327.25,311.25,304.75,1.85,2.3225,2.69,2.935,3.1775,3.51,3.855,4.3,5.09,1,122400,"X"," 0:45",4,18,42,10,291,4,1,7,0,1017.6,136.12,8.6,1.3
2017-10-18,2.14,3.05,3.43,344,321,313,1.76,2.21,2.58,2.83,3.06,3.41,3.79,4.24,5.17,0,122400,"X"," 1:00",4,18,42,10,291,5,2,7,0,1017.5,136.13,8.9,1
2017-10-18,2.165,2.9625,3.3,359.75,332.5,322.75,1.6375,2.0975,2.455,2.7175,2.9725,3.325,3.67,4.12,4.925,1,122400,"X"," 1:15",4,18,42,10,291,6,2,7,0,1017.5,136.13,8.9,1
2017-10-18,2.19,2.875,3.17,15.5,344,332.5,1.515,1.985,2.33,2.605,2.885,3.24,3.55,4,4.68,1,122400,"X"," 1:30",4,18,42,10,291,7,2,7,0,1017.5,136.13,8.9,1
2017-10-18,2.215,2.7875,3.04,31.25,355.5,342.25,1.3925,1.8725,2.205,2.4925,2.7975,3.155,3.43,3.88,4.435,1,122400,"X"," 1:45",4,18,42,10,291,8,2,7,0,1017.5,136.13,8.9,1
2017-10-18,2.24,2.7,2.91,47,7,352,1.27,1.76,2.08,2.38,2.71,3.07,3.31,3.76,4.19,0,122400,"X"," 2:00",4,18,42,10,291,9,3,6,0,1017.1,132.93,8.5,0.8
2017-10-18,2.285,2.805,2.98,52,13,358.75,1.4125,1.8825,2.1975,2.5,2.8175,3.1675,3.41,3.8575,4.3125,1,122400,"X"," 2:15",4,18,42,10,291,10,3,6,0,1017.1,132.93,8.5,0.8
2017-10-18,2.33,2.91,3.05,57,19,5.5,1.555,2.005,2.315,2.62,2.925,3.265,3.51,3.955,4.435,1,122400,"X"," 2:30",4,18,42,10,291,11,3,6,0,1017.1,132.93,8.5,0.8
2017-10-18,2.375,3.015,3.12,62,25,12.25,1.6975,2.1275,2.4325,2.74,3.0325,3.3625,3.61,4.0525,4.5575,1,122400,"X"," 2:45",4,18,42,10,291,12,3,6,0,1017.1,132.93,8.5,0.8
2017-10-18,2.42,3.12,3.19,67,31,19,1.84,2.25,2.55,2.86,3.14,3.46,3.71,4.15,4.68,0,122400,"X"," 3:00",4,18,42,10,291,13,4,6,0,1016.7,127.15,7.3,0.7
2017-10-18,2.5025,3.26,3.3525,65.5,35.5,24,1.9225,2.35,2.6825,2.985,3.285,3.6,3.8675,4.315,4.845,1,122400,"X"," 3:15",4,18,42,10,291,14,4,6,0,1016.7,127.15,7.3,0.7
2017-10-18,2.585,3.4,3.515,64,40,29,2.005,2.45,2.815,3.11,3.43,3.74,4.025,4.48,5.01,1,122400,"X"," 3:30",4,18,42,10,291,15,4,6,0,1016.7,127.15,7.3,0.7
2017-10-18,2.6675,3.54,3.6775,62.5,44.5,34,2.0875,2.55,2.9475,3.235,3.575,3.88,4.1825,4.645,5.175,1,122400,"X"," 3:45",4,18,42,10,291,16,4,6,0,1016.7,127.15,7.3,0.7
2017-10-18,2.75,3.68,3.84,61,49,39,2.17,2.65,3.08,3.36,3.72,4.02,4.34,4.81,5.34,0,122400,"X"," 4:00",4,18,42,10,291,17,5,6,0,1016.7,119.65,7.6,0.8
2017-10-18,2.9125,3.95,4.085,60.5,50.75,41.75,2.4675,2.9675,3.36,3.645,3.98,4.2725,4.575,5.0775,5.645,1,122400,"X"," 4:15",4,18,42,10,291,18,5,6,0,1016.7,119.65,7.6,0.8
2017-10-18,3.075,4.22,4.33,60,52.5,44.5,2.765,3.285,3.64,3.93,4.24,4.525,4.81,5.345,5.95,1,122400,"X"," 4:30",4,18,42,10,291,19,5,6,0,1016.7,119.65,7.6,0.8
2017-10-18,3.2375,4.49,4.575,59.5,54.25,47.25,3.0625,3.6025,3.92,4.215,4.5,4.7775,5.045,5.6125,6.255,1,122400,"X"," 4:45",4,18,42,10,291,20,5,6,0,1016.7,119.65,7.6,0.8
2017-10-18,3.4,4.76,4.82,59,56,50,3.36,3.92,4.2,4.5,4.76,5.03,5.28,5.88,6.56,0,122400,"X"," 5:00",4,18,42,10,291,21,6,7,0,1016.2,111.15,8.7,1.4
2017-10-18,3.5325,4.91,5.0575,61.5,58.75,53.5,3.545,4.075,4.375,4.66,4.91,5.1925,5.4525,6.0325,6.665,1,122400,"X"," 5:15",4,18,42,10,291,22,6,7,0,1016.2,111.15,8.7,1.4
2017-10-18,3.665,5.06,5.295,64,61.5,57,3.73,4.23,4.55,4.82,5.06,5.355,5.625,6.185,6.77,1,122400,"X"," 5:30",4,18,42,10,291,23,6,7,0,1016.2,111.15,8.7,1.4
2017-10-18,3.7975,5.21,5.5325,66.5,64.25,60.5,3.915,4.385,4.725,4.98,5.21,5.5175,5.7975,6.3375,6.875,1,122400,"X"," 5:45",4,18,42,10,291,24,6,7,0,1016.2,111.15,8.7,1.4
2017-10-18,3.93,5.36,5.77,69,67,64,4.1,4.54,4.9,5.14,5.36,5.68,5.97,6.49,6.98,0,122400,"X"," 6:00",4,18,42,10,291,25,7,7,0,1015.9,102.22,9.4,1.5
2017-10-18,3.99,5.43,5.965,72.25,70.5,68,4.1325,4.56,4.925,5.1775,5.4375,5.79,6.0925,6.555,7.065,1,122400,"X"," 6:15",4,18,42,10,291,26,7,7,0,1015.9,102.22,9.4,1.5
2017-10-18,4.05,5.5,6.16,75.5,74,72,4.165,4.58,4.95,5.215,5.515,5.9,6.215,6.62,7.15,1,122400,"X"," 6:30",4,18,42,10,291,27,7,7,0,1015.9,102.22,9.4,1.5
2017-10-18,4.11,5.57,6.355,78.75,77.5,76,4.1975,4.6,4.975,5.2525,5.5925,6.01,6.3375,6.685,7.235,1,122400,"X"," 6:45",4,18,42,10,291,28,7,7,0,1015.9,102.22,9.4,1.5
2017-10-18,4.17,5.64,6.55,82,81,80,4.23,4.62,5,5.29,5.67,6.12,6.46,6.75,7.32,0,122400,"X"," 7:00",4,18,42,10,291,29,8,7,0,1015.8,93.28,9.9,0.7
2017-10-18,4.2075,5.6675,6.715,83.75,83.5,82.75,4.205,4.6325,5.0175,5.33,5.6975,6.1125,6.4475,6.75,7.3225,1,122400,"X"," 7:15",4,18,42,10,291,30,8,7,0,1015.8,93.28,9.9,0.7
2017-10-18,4.245,5.695,6.88,85.5,86,85.5,4.18,4.645,5.035,5.37,5.725,6.105,6.435,6.75,7.325,1,122400,"X"," 7:30",4,18,42,10,291,31,8,7,0,1015.8,93.28,9.9,0.7
2017-10-18,4.2825,5.7225,7.045,87.25,88.5,88.25,4.155,4.6575,5.0525,5.41,5.7525,6.0975,6.4225,6.75,7.3275,1,122400,"X"," 7:45",4,18,42,10,291,32,8,7,0,1015.8,93.28,9.9,0.7
2017-10-18,4.32,5.75,7.21,89,91,91,4.13,4.67,5.07,5.45,5.78,6.09,6.41,6.75,7.33,0,122400,"X"," 8:00",4,18,42,10,291,33,9,6,0,1015.7,84.72,10.6,0.8
2017-10-18,4.205,5.58,7.0275,90,92.25,92.75,3.9625,4.5175,4.93,5.29,5.6025,5.8975,6.1925,6.5525,7.15,1,122400,"X"," 8:15",4,18,42,10,291,34,9,6,0,1015.7,84.72,10.6,0.8
2017-10-18,4.09,5.41,6.845,91,93.5,94.5,3.795,4.365,4.79,5.13,5.425,5.705,5.975,6.355,6.97,1,122400,"X"," 8:30",4,18,42,10,291,35,9,6,0,1015.7,84.72,10.6,0.8
2017-10-18,3.975,5.24,6.6625,92,94.75,96.25,3.6275,4.2125,4.65,4.97,5.2475,5.5125,5.7575,6.1575,6.79,1,122400,"X"," 8:45",4,18,42,10,291,36,9,6,0,1015.7,84.72,10.6,0.8
2017-10-18,3.86,5.07,6.48,93,96,98,3.46,4.06,4.51,4.81,5.07,5.32,5.54,5.96,6.61,0,122400,"X"," 9:00",4,18,42,10,291,37,10,4,0,1015.8,76.95,12.5,1.5
2017-10-18,3.76,4.9025,6.275,93.5,96.5,99.25,3.3975,3.96,4.3725,4.655,4.9075,5.1375,5.425,5.81,6.475,1,122400,"X"," 9:15",4,18,42,10,291,38,10,4,0,1015.8,76.95,12.5,1.5
2017-10-18,3.66,4.735,6.07,94,97,100.5,3.335,3.86,4.235,4.5,4.745,4.955,5.31,5.66,6.34,1,122400,"X"," 9:30",4,18,42,10,291,39,10,4,0,1015.8,76.95,12.5,1.5
2017-10-18,3.56,4.5675,5.865,94.5,97.5,101.75,3.2725,3.76,4.0975,4.345,4.5825,4.7725,5.195,5.51,6.205,1,122400,"X"," 9:45",4,18,42,10,291,40,10,4,0,1015.8,76.95,12.5,1.5
2017-10-18,3.46,4.4,5.66,95,98,103,3.21,3.66,3.96,4.19,4.42,4.59,5.08,5.36,6.07,0,122400,"X"," 10:00",4,18,42,10,291,41,11,5,0,1015.5,70.43,14.2,2.3
2017-10-18,3.38,4.245,5.4575,96,99.25,104.5,2.9725,3.3925,3.7575,4,4.2625,4.4825,4.92,5.185,5.86,1,122400,"X"," 10:15",4,18,42,10,291,42,11,5,0,1015.5,70.43,14.2,2.3
2017-10-18,3.3,4.09,5.255,97,100.5,106,2.735,3.125,3.555,3.81,4.105,4.375,4.76,5.01,5.65,1,122400,"X"," 10:30",4,18,42,10,291,43,11,5,0,1015.5,70.43,14.2,2.3
2017-10-18,3.22,3.935,5.0525,98,101.75,107.5,2.4975,2.8575,3.3525,3.62,3.9475,4.2675,4.6,4.835,5.44,1,122400,"X"," 10:45",4,18,42,10,291,44,11,5,0,1015.5,70.43,14.2,2.3
2017-10-18,3.14,3.78,4.85,99,103,109,2.26,2.59,3.15,3.43,3.79,4.16,4.44,4.66,5.23,0,122400,"X"," 11:00",4,18,42,10,291,45,12,5,0,1015.3,65.67,15,2.5
2017-10-18,3.135,3.7225,4.7225,99.5,103.5,109.5,2.2425,2.62,3.145,3.405,3.7375,4.065,4.35,4.6225,5.12,1,122400,"X"," 11:15",4,18,42,10,291,46,12,5,0,1015.3,65.67,15,2.5
2017-10-18,3.13,3.665,4.595,100,104,110,2.225,2.65,3.14,3.38,3.685,3.97,4.26,4.585,5.01,1,122400,"X"," 11:30",4,18,42,10,291,47,12,5,0,1015.3,65.67,15,2.5
2017-10-18,3.125,3.6075,4.4675,100.5,104.5,110.5,2.2075,2.68,3.135,3.355,3.6325,3.875,4.17,4.5475,4.9,1,122400,"X"," 11:45",4,18,42,10,291,48,12,5,0,1015.3,65.67,15,2.5
2017-10-18,3.12,3.55,4.34,101,105,111,2.19,2.71,3.13,3.33,3.58,3.78,4.08,4.51,4.79,0,122400,"X"," 12:00",4,18,42,10,291,49,13,5,0,1014.8,63.14,15.6,2.4
2017-10-18,3.1075,3.5025,4.21,102.5,106.25,112,2.1325,2.6575,3.07,3.2625,3.5275,3.7375,4.04,4.43,4.7825,1,122400,"X"," 12:15",4,18,42,10,291,50,13,5,0,1014.8,63.14,15.6,2.4
2017-10-18,3.095,3.455,4.08,104,107.5,113,2.075,2.605,3.01,3.195,3.475,3.695,4,4.35,4.775,1,122400,"X"," 12:30",4,18,42,10,291,51,13,5,0,1014.8,63.14,15.6,2.4
2017-10-18,3.0825,3.4075,3.95,105.5,108.75,114,2.0175,2.5525,2.95,3.1275,3.4225,3.6525,3.96,4.27,4.7675,1,122400,"X"," 12:45",4,18,42,10,291,52,13,5,0,1014.8,63.14,15.6,2.4
2017-10-18,3.07,3.36,3.82,107,110,115,1.96,2.5,2.89,3.06,3.37,3.61,3.92,4.19,4.76,0,122400,"X"," 13:00",4,18,42,10,291,53,14,3,0,1014.4,63.15,16.3,2.9
2017-10-18,3.0575,3.325,3.71,109,111.75,116,1.85,2.4125,2.8075,3.02,3.335,3.56,3.8475,4.1625,4.705,1,122400,"X"," 13:15",4,18,42,10,291,54,14,3,0,1014.4,63.15,16.3,2.9
2017-10-18,3.045,3.29,3.6,111,113.5,117,1.74,2.325,2.725,2.98,3.3,3.51,3.775,4.135,4.65,1,122400,"X"," 13:30",4,18,42,10,291,55,14,3,0,1014.4,63.15,16.3,2.9
2017-10-18,3.0325,3.255,3.49,113,115.25,118,1.63,2.2375,2.6425,2.94,3.265,3.46,3.7025,4.1075,4.595,1,122400,"X"," 13:45",4,18,42,10,291,56,14,3,0,1014.4,63.15,16.3,2.9
2017-10-18,3.02,3.22,3.38,115,117,119,1.52,2.15,2.56,2.9,3.23,3.41,3.63,4.08,4.54,0,122400,"X"," 14:00",4,18,42,10,291,57,15,3,0,1014,65.71,16.1,3.3
2017-10-18,3.065,3.285,3.4275,117.25,119,120.75,1.6125,2.2275,2.64,2.9575,3.3025,3.49,3.725,4.165,4.6225,1,122400,"X"," 14:15",4,18,42,10,291,58,15,3,0,1014,65.71,16.1,3.3
